id,context,company_label,linkedin_id,industry,headcount,headcount_real,website,website_domain,headquarter,about,status,expected_job,comments,feedcode_1,empname_1,feedcode_2,empname_2,feedcode_3,empname_3,parent_company_id,owner,logo,edited_by,date_edited,revenue,owner_id,industrycode_updated,date_assigned,assigned_by,industry_v2,parent_linkedin_id,legal_entities,subsidiaries,affiliate_type
47554,"United States","Plainfield Community Consolidated School District #202",289713,"Education Management",1,954,http://www.learningcommunity202.org/index.html,learningcommunity202.org,,"Plainfield Community Consolidated School District 202 is a creative, proactive suburban school system dedicated to ensuring that all students learn, achieve and grow to their maximum potential. 

District 202 serves a 64-square mile area in the southwest suburbs, about 40 miles from Chicago, encompassing all or parts of Bolingbrook, Crest Hill, Joliet, Lockport, Naperville, Plainfield, and Romeoville and unincorporated Will and Kendall counties.",3,0,"[2021/12/10]
* jobside was not found on the company website",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQFRiJt5ZnML0Q/company-logo_100_100/0/1519884515873?e=1674691200&v=beta&t=xruLvvgG6E0dJfk3HFxZqDNBYHqh542tQzWVGzUYmiE,740,1649173573,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Education Administration Programs",0,[],[],
47672,"United States","Select Rehabilitation",4705814,"Hospital & Health Care",10001,3590,http://www.selectrehab.com/,selectrehab.com,"2600 Compass Road, Glenview, Illinois 60026, United States","Employing thousands of physical, occupational, and speech therapy professionals and providing services to facilities throughout 43 states, Select Rehabilitation provides comprehensive therapy services with qualified licensed professionals in a variety of clinical settings including SNFs, CCRCs, ALFs, ILFs, home health, outpatient facilities, and schools. Our therapeutic programs emphasize patient-focused, outcomes-driven care that allows patients to achieve and maintain their highest quality of life.

Explore an Exceptional Career with Select Rehabilitation.",4,0,"https://www.selectrehab.com/career

no jobs
[01/11/2022] no jobs ",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQG9paj3gRf-Ow/company-logo_400_400/0/1519864658871?e=1677715200&v=beta&t=-c5VGQjP-r0gbCjwu8aJZJpcTDDuZCh4yTg-haGtqww,740,1649173484,0,9999,"2022-11-30 00:00:00",1679585636,1070,"Hospitals and Health Care",0,[],"[{""affiliate_name"":""RehabCare"",""affiliate_type"":""acquisition"",""affiliate_linkedin_id"":""15841""}]",
47712,"United States","HSHS St. John's Hospital",428362,"Hospital & Health Care",1001,1690,http://www.st-johns.org/,st-johns.org,"800 E. Carpenter Street, Springfield, IL 62769, United States","Licensed for 439 beds, HSHS St. John’s Hospital is a regional medical center serving the Central and Southern Illinois area. St. John’s is the flagship hospital of Hospital Sisters Health System, a health care ministry with 14 hospitals and multi-specialty medical groups in Illinois and Wisconsin. St. John’s has more than 3,000 staff members and is one of the largest employers in the Springfield area. The medical staff numbers nearly 700 doctors, podiatrists and dentists. More than 15,000 surgical procedures are performed at St. John’s each year. 

At St. John's we are enhancing every aspect of the patient experience and elevating health care to a new standard. Yours.",3,0,formulario,,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQF74M4Jz7y9kw/company-logo_400_400/0/1519908044904?e=1677715200&v=beta&t=I_v961Tq-opaemv7pBOcKW3yN3Rj6rBu7dOhSWG7qLs,740,1649173573,0,9999,"2022-11-30 00:00:00",1679577794,1070,"Hospitals and Health Care",1196918,[],[],
47774,"United States","Clover Imaging Group",10444147,"Business Supplies and Equipment",592,710,http://www.cloverimaging.com/,cloverimaging.com,,"Clover Imaging Group (CIG) provides unparalleled support, cartridge collection opportunities, and solutions to independent dealers, OEMs, and retailers throughout the imaging channel and is comprised of the most respected and well-known brands in the industry including: MSE, Dataproducts, Clover Environmental Solutions, OPRA, Axess Managed Print Services, Tecno Toner, Depot International and Latin Parts. 

This impressive group offers the market’s widest array of products and services and is supported by a vast engineering infrastructure, marketing resources, distribution capabilities, and strategic partnerships. By bringing all aspects of our business together, CIG is able to provide a level of partnership unsurpassed in the aftermarket imaging space.",3,0,"Scanid: 214194

[11/11/2022. The status is changed from active_opne to no_jobsite and scanid= 214194 is inactivated because the jobsite does not work (https://prnt.sc/VDfGGVGxsLIl), another jobsite is searched, the homesite has a careers section but not a jobsite, feedcode: clover-imaging-group by CL maintenance]",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQGbXzor4vmKZA/company-logo_100_100/0/1519892706516?e=1675296000&v=beta&t=w4SZtL3D4USO4jfebjTKLgiaC9gUJIPizv3wGIgY5VM,1359,1668191550,0,9999,"2022-10-31 00:00:00",1679577794,1070,"Retail Office Equipment",0,[],[],
47813,"United States","Encore Event Technologies US",29575,"Events Services",1001,1495,http://www.encoreglobal.com/us,encoreglobal.com,,"Encore is a global network of experts in event design, technology, service, and execution. We’re dedicated to helping create high-impact meetings and live events for the hospitality industry, as well as corporate production and staging clients around the world.

Our work represents a masterful balance of strategy, metrics, execution, and human insight—blending tangible and nuanced client needs with amazing experiences and memorable events.

THE ENCORE DIFFERENCE

Many AV companies can execute a stunning performance or an effective meeting, but we’re different. Our partnership begins by understanding what’s unique about you and your attendees—the right path forward means defining your goals before prescribing the solution.",4,0,"[01/07/2022]he has no jobs at the moment
",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEA6SMtkWnczw/company-logo_100_100/0?e=1588204800&v=beta&t=SH81ZzY-xG7qYvJhL04Q2T_qD7KV7YiW0Iz6WlAwheE,740,1649173484,0,9999,,1679585636,1070,"Events Services",0,[],[],
47815,"United States","RT Specialty",1029285,Insurance,1001,2096,http://www.rtspecialty.com/,rtspecialty.com,"180 N. Stetson Avenue, Suite 4600, Chicago, IL 60601, United States","RT Specialty is a leading wholesale distributor of specialty insurance products and services and the wholesale broking specialty for Ryan Specialty. Our specialist brokers handle an expansive mix of property, casualty, professional lines, transportation, personal lines and workers’ compensation insurance products, on both an open market and delegated authority basis. We combine our entrepreneurial spirit with advanced risk modeling, market access, and claims advocacy to provide excellent solutions to our clients. 

The architecture of RT Specialty is built on a foundation of talent, innovation and execution. We believe clients are best served by a team of professionals who work collaboratively and collectively through meaningful teamwork among brokers, agents and carriers. We thrive on a challenge; our wholesale specialty and binding authority risk professionals have deep experience and the drive to find superior placement for even the toughest risks. Regardless of account size, big or small, RT Specialty is dedicated to providing lightning fast, expert advice, advocacy and execution on behalf of our retail broker clients.

As an independent wholesale broker, we are a critical intermediary between insurance carriers and retail brokers which deal directly with insured parties. Many specialty insurance carriers distribute products primarily through wholesale insurance brokers.

For more information, please visit rtspecialty.com.",4,0,"[01/07/2022]he has no jobs at the moment",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQFM3vPHIvL1FA/company-logo_400_400/0/1657047806997?e=1677715200&v=beta&t=Gd4_T84cK_s9dQoDnRmT_LH2eSDev_bE9lqppPGKy40,740,1649173484,0,9999,"2022-11-30 00:00:00",1679585636,1070,Insurance,0,[],"[{""affiliate_name"":""RT Environmental & Construction Professional"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""}]",
47820,"United States","Baird & Warner",11256,"Real Estate",1001,3258,http://www.bairdwarner.com/,bairdwarner.com,"120 S LaSalle St, Chicago, IL 60603, United States","Established in 1855, Baird & Warner is Illinois’ largest family-owned independent real estate services company. 

The Baird & Warner brand has been synonymous with experience, innovation, and integrity for more than 160 years. 
Steve Baird, the firm’s fifth-generation owner, has been consistently recognized among the industry’s most influential leaders. 

Baird & Warner was named a Top Workplace in Chicagoland by the Chicago Tribune eight years in a row.  

With nearly 2,500 associates in 27 offices and comprehensive mortgage, title, and relocation services, Baird & Warner ranks among the nation’s top real estate firms. 

Learn more at www.JoinBW.com",3,0,"no cumple requerimientos minimos

[12/09/2021] There is no information about job offers on the web site.",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQEuJngpcUpmgA/company-logo_400_400/0/1539880928483?e=1677715200&v=beta&t=iHQHPqd_ibQYwv19-LnL1cUeyX5Dz2bDWL3t1kbHcUI,740,1649173573,0,9999,"2022-11-30 00:00:00",1679577869,1070,"Real Estate",0,[],"[{""affiliate_name"":""Baird & Warner - Glenbrook"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Key Mortgage Services"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Baird & Warner La Grange"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Baird & Warner, Barrington"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""}]",
47823,"United States",Cornelius,18975,"Food & Beverages",524,569,http://www.cornelius.com/,cornelius.com,,"CORNELIUS IS THE WORLD'S LEADING SUPPLIER OF BEVERAGE DISPENSING AND COOLING EQUIPMENT.  We manufacture and market a broad line of beverage dispense solutions for soft drink, beer, ice, juice, tea, and frozen as well as a complete line of accessories.

OUR VISION:  Providing high-quality brand driven, knowledge-based solutions.

TAILORED SOLUTIONS:  We have a long history of experience in developing tailored solutions to suit every kind of beverage dispense need

ENGINEERING ADVANTAGE:  Designing and developing modern beverage dispense equipment poses numerous engineering challenges.  We meet beverage dispense challenges by utilizing Engineering Advantage in two key areas:  
•	Fluid management engineering – critical in mixing water, beverage concentrates and gases together in the precise quantities to dispense a properly mixed drink that always meets the necessary specification
•	Refrigeration and other methods of heat exchange – ensures a drink is served at the right temperature, regardless of the environment in which it is served

SUSTAINABLE SOLUTIONS:  We are committed to continuously improve our products and processes, meeting the high demands of our customers while also taking care of the environment.

On January 1, 2014 – Cornelius became part of The Marmon Group, a global industrial organization that is owned by Berkshire Hathaway.",3,0,"To apply to the job it is done through a form.

[12/09/2021] There is no information about job offers on the web site. site redirects to linkedin.",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQHDWFr6LN2pNg/company-logo_100_100/0/1647615942585?e=1675296000&v=beta&t=ue35BYtcQG84XJYCcO_J_qhUNCu8WdQ767a27aeoNtE,740,1649173573,0,9999,"2022-11-01 00:00:00",1679577794,1070,"Food and Beverage Services",0,[],[],
47864,"United States","Seyfarth Shaw LLP",165930,"Law Practice",2,2178,http://www.seyfarth.com/,seyfarth.com,,"Our high-caliber legal representation and advanced delivery capabilities allow us to take on our clients’ unique challenges and opportunities―no matter the scale or complexity. Whether navigating complex litigation, negotiating transformational deals, or advising on cross-border projects, our attorneys achieve exceptional legal outcomes. Our drive for excellence leads us to seek out better ways to work with our clients and each other. We have been first-to-market on many legal service delivery innovations―and we continue to break new ground with our clients every day. This long history of excellence and innovation has created a culture with a sense of purpose and belonging for all. In turn, our culture drives our commitment to the growth of our clients, the diversity of our people, and the resilience of our workforce.

*Our London office operates as Seyfarth Shaw (UK) LLP, an affiliate of Seyfarth Shaw LLP. Our Australian practice operates as Seyfarth Shaw Australia, an Australian multidisciplinary partnership affiliated with Seyfarth Shaw LLP. For more information please visit www.seyfarth.com.",4,0,"No jobs",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQFxmCLLnfOpIA/company-logo_100_100/0/1625154547865?e=1675296000&v=beta&t=yI7jM-ZE6atG0URZDkDzUPWpY9qukXU1MJHnK7EbL8Y,740,1649173484,0,9999,"2022-10-28 00:00:00",1679585636,1070,"Law Practice",0,"[""sydney"",""melbourne"",""charlotte"",""atlanta"",""san francisco"",""boston"",""los angeles metropolitan area"",""chicago"",""sacramento"",""washington"",""seattle"",""new york"",""houston"",""shanghai"",""central, hong kong"",""london""]","[{""affiliate_name"":""Trading Secrets"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""}]",
47881,"United States",@properties,16118,"Real Estate",35,2972,http://www.atproperties.com/,atproperties.com,,"@properties is the largest independent real estate brokerage firm in the state of Illinois and one of the top 12 residential brokers in the U.S. As a locally-owned, independent company, we offer local homebuyers and sellers the highest level of service for their real estate needs through our award-winning sales and marketing programs, industry-leading technology, and experienced, innovative brokers.

At @properties, our goal is to provide you with expert, caring, and candid advice throughout one of the most important transactions you will ever make. That is our commitment to you.

 For more information, visit www.atproperties.com.",3,0,"No Jobsite

[12/09/2021] There is no information about job offers on the web site.",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/D560BAQGORPvE_lw1mA/company-logo_100_100/0/1664631209781?e=1675296000&v=beta&t=f_5blr0p4xDI7W6_GijecHHjY9gVMIkWOCWlcK-8cVE,740,1649173573,0,9999,"2022-10-29 00:00:00",1679577869,1070,"Real Estate",0,[],[],
47939,"United States",McMaster-Carr,5264,"Logistics and Supply Chain",1001,3172,https://www.mcmaster.com/Careers,mcmaster.com,"600 County Line Road, Elmhurst, Illinois 60126, United States","McMaster-Carr is an e-commerce company offering more than half a million products used to keep businesses in motion. The company owes its success to experimentation and innovation and invites team members to put their creativity to work. Whether the job is automating distribution operations, researching new products, or improving the company’s app, people flourish when they love to learn and pursue ambitious goals. An emphasis on curiosity and development leads to hiring for capability more than skill and celebrates diverse studies, experiences, backgrounds and identities. McMaster-Carr’s commitment to an inclusive workplace is evident in the way they form teams and develop on-site resources.

McMaster-Carr is in the business of convenience. Product development, publishing, technology, sales, and distribution teams ensure that clients can design, build, operate, and repair almost anything. The company has a customer-friendly e-commerce platform; high-quality products (fastening systems, LED lighting, conveyors, programmable logic controllers, pumps, electrical components, and more); and makes operational excellence and innovation their priority.",4,0,"https://www.mcmaster.com/careers/opportunities
No Jobs",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEX5GBKSyVtjQ/company-logo_400_400/0/1529091293292?e=1677715200&v=beta&t=dqt8p1vcKcS1bwFqYCdGeBKRagVYXK_64PVtOZnNVsY,740,1649173484,0,9999,"2022-11-30 00:00:00",1679585636,1070,"Transportation, Logistics, Supply Chain and Storage",0,"[""douglasville"",""aurora"",""santa fe springs"",""elmhurst"",""robbinsville""]",[],
47956,"United States","Jimmy John's",948895,Restaurants,13,10655,http://www.jimmyjohns.com/,jimmyjohns.com,,"Jimmy John’s was started in 1983 by 19 year old Jimmy John Liautaud. With a $25,000 loan from his dad, Jimmy developed a menu of 4 sandwiches, opened a location in the college town of Charleston, IL and started rockin! 34 years later, JJ’s is one of the nation's fastest growing quick service restaurant chains with more than 2,500 stores across the US.

With perfect bread, systems in place, spectacular employees and leaders who lead and don't pass the
buck, Jimmy John's box rocks. The culture that was created in the restaurants is the same culture that drives the corporate office. ""Make a deal, keep a deal""​ is the Golden Rule. Do it now – make it happen – be a go-getter, no excuses. Jimmy John's employees are the ordinary people doing extraordinary things. They want to be the best. They don't mind doing whatever it takes to get the job done. Their hustle is part of how they live their daily lives, and they enjoy the fruits of a hard-earned entrepreneurial lifestyle.
 
The Jimmy John's Headquarters is located in Champaign, IL and offers career opportunities in 17 different departments including Accounting, Marketing, Real Estate, Construction, Customer Service, Social Media, HR, IT and Franchise Operations. 

If you are interested in working for Headquarters, send your resume and cover letter to jjrecruiter@jimmyjohns.com. 

Connect with us!

instagram.com/jimmyjohns
www.facebook.com/jimmyjohns
twitter.com/jimmyjohns
www.pinterest.com/jimmyjohns/
www.youtube.com/user/jimmyjohns
www.freakyfast.com/

This profile is for Jimmy John's Headquarters. 

Each Jimmy John's is independently owned and operated under a franchise agreement with Jimmy John's Franchise, LLC, franchisor of the JIMMY JOHN'S system. Any questions regarding employment must be directed to the franchise owner/operator. Jimmy John’s Franchise, LLC does not have access to franchisees’ employment records or specific rules for employment as defined by the franchisees.",4,0,"scanid=57992
actualmente 24/08/2021 no se listan jobs https://prnt.sc/yb8omr 
[01/07/2022] no jobs 
",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQFB_H8ZNf8Glg/company-logo_100_100/0/1612186768655?e=1674691200&v=beta&t=ukH8usuhdfROo3o7rTA73649-J9aPFyxR5nGBAmc0_U,740,1649173484,0,9999,"2022-10-27 00:00:00",1680712674,775,Restaurants,27156989,[],[],
47983,"United States","Triton College",23258,"Higher Education",1,1055,http://www.triton.edu/,triton.edu,,"Mission Statement: Valuing the individual, educating and serving the community.
Vision Statement: A community with equitable opportunity for growth and success.",3,0,"[08-01-2022: No have jobsite]",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQFJxMTStomW5A/company-logo_100_100/0/1519856087450?e=1674691200&v=beta&t=QRM7RibyDoGLKvG2YDC_svYKW4jb8wGoJkHeJiyqRKc,880,1659372827,0,9999,"2022-10-27 00:00:00",1679577794,1070,"Higher Education",0,[],[],
48150,"United States","Beef 'O'​ Brady's",2935952,Restaurants,1,998,https://www.beefobradys.com/,beefobradys.com,"5660 W Cypress St, 33607, Tampa, Florida, United States","In 1985, Jim Mellody dreamed up the idea of a neighborhood pub where friends and families could gather to enjoy good food and sports in a fun, comfortable atmosphere. Together, with his wife Jeanette, they embellished the Brady family name and created the now-famous Beef 'O'​ Brady’s®. Their first restaurant opened in Brandon, Florida. The regulars quickly nicknamed it ""Beef ’s®.""​ 

Inspired by a love of sports, Jim filled his restaurant with TVs and satellite dishes so patrons could enjoy watching a vast array of sporting events. He also covered the walls with authentic sports memorabilia he had collected through the years. As a final touch, he made sure a traditional Irish Blessing graced every menu, bidding good fortune and happy times to all who visited. 

As the Beef's® story grew, so too did the menu. It was important to Jim that guests have variety (like the award-winning wings available in 12 signature sauces) as well as signature favorites with an Irish twist. 

Today, Beef 'O'​ Brady’s® is one of the fastest growing restaurants in the country. Some call it the ""Luck of the Irish.""​ Jim would call it a darn good dream that took a lot of hard work.",4,0,"214757

10/11/2021
Jobs on the page are reviewed, it is evident that they have changed, we proceed to change expect jobs
 [05/10/2022] the jobs do not meet the indexing characteristics, among them they do not have a title. https://prnt.sc/QvTFMLPTHk8F",beef-o-bradys,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4D0BAQExMyLY5W0bxQ/company-logo_100_100/0/1519952034267?e=1674691200&v=beta&t=QqV4i6Omd-9Ehx1n_LW2cm4TbRJejUworq-0EOU76-s,1072,1652214113,0,9999,"2022-10-27 00:00:00",1679585636,1070,Restaurants,0,[],[],
48199,"United States","Chicago Title Insurance Company",5976,"Real Estate",15,1814,https://www.ctic.com/,ctic.com,"601 Riverside Avenue, 32204, Jacksonville, Florida, United States","Chicago Title Insurance Company (CTIC) has been a trusted partner in residential and commercial real estate transactions throughout the country, since issuing its first modern title policy in 1876. As a member of the Fidelity National Financial (FNF) family of companies and the nation’s largest title insurance group, Chicago Title employs some of the brightest talent in the industry in title and escrow officers, underwriters, closers and legal counsels.

We tailor our approach to provide you with a unique and dependable real estate solution in title, escrow, closing, post-closing, delivery and recording.

For all types of transactions, we’ve got you covered.",3,0,"no jobsite
29/04/2021",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEYHghHOUzsEg/company-logo_100_100/0/1644274363684?e=1675296000&v=beta&t=SpC7qDzTffO12v-CStNNmG0vLSnXXFyNXhW34ZWOovQ,740,1649173573,0,9999,"2022-10-29 00:00:00",1679577794,1070,"Real Estate",0,[],[],
48348,"United States",IMS,5254518,"Semiconductor Manufacturing",15,1963,http://www.utiims.com/,utiims.com,"1001 West Southern Avenue Mesa, AZ 85210, Suite 106, Arizona, AZ   85210, United States","UTi IMS is the industry leader in inventory management solutions for semiconductor fabs, microelectronics manufacturers and advanced production facilities. We help companies to save money and free themselves from the burdens of the conventional supply chain by managing the inbound flow of inventory from multiple suppliers and ensuring that the right inventory is available at the right time at the right price.

www.utiims.com

Say hello to your new way of purchasing

OneSource 

Significant savings and efficiency optimization of your purchasing management.
Our vast international experience in managing all types of orders, in different currencies, from various suppliers, gives us the ability to reduce the cost of purchasing and inventory management
from all around the world.
We attain the best possible price, based on periodical payment, and allow you to work with one supplier and one invoice. By doing so, we will simplify the process while saving time, money and resources for your business, without compromising quality of service.
visit us at:http://www.utiims.com/onesource",3,0,"*No jobsite https://www.utiims.com/ims-team",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C510BAQH66BnUVSAdEw/company-logo_100_100/0/1519898012646?e=1675296000&v=beta&t=LAlFmjbBHYSGFvw1ZdGYz1nXOBFzyp00u5hoUcNt_KM,740,1649173573,0,9999,"2022-10-28 00:00:00",1679577794,1070,"Semiconductor Manufacturing",0,[],[],
48665,"United States","NEXA Mortgage",18298504,"Financial Services",1,1126,http://www.nexamortgage.com/,nexamortgage.com,"2450 S Gilbert Rd , 206D, Chandler, Arizona 85286, United States","NEXA Mortgage is a full-service mortgage broker. We offer every loan product known and have the ability to shop all loans for the best possible option for any consumer on a single visit.
https://nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1660690

NEXA Mortgage
3100 W Ray RD STE 201 Office # 209 Chandler, AZ 85226
NMLS#1660690 - AZMB#0944059 - CA#60DBO89752 - FL#MBR2972 - ID#MBL-2081660690 - MT#1660690 - OR#ML-5796 - WA#MB-1660690",3,0,"scanid = 225384
[05, 18, 2022]Juan Se Suarez 
the url of the description is directing us to linkedin

[7/27/2022][Problematic]  there is no information about job offers on the web site. https://i.imgur.com/7Nc9EYI.png. They currently have jobs posted on linkedin ",,,,,,,0,null,https://media-exp2.licdn.com/dms/image/C560BAQFII5gy1Ve7yQ/company-logo_400_400/0/1621368440010?e=1663200000&v=beta&t=VGT2fJH2bZ6q14ET9z2NEu5vABEbtLzhXNvXHMYWOSg,1289,1658931535,0,9999,,1679577794,1070,"Financial Services",0,[],[],
48842,"United States","Aqua-Tots Swim Schools",1295241,"Health, Wellness and Fitness",703,562,https://www.aqua-tots.com/,aqua-tots.com,"1122  outh Greenfield Road, Me a, Arizona 85206, United  tate","Aqua-Tots Swim Schools serves over 120 communities worldwide, offering dedicated, year-round, indoor swim instruction, community outreach and drowning prevention education to children of all abilities from four months to 12 years old. As the world’s largest swim school franchise, their hand-selected instructors are passionate about teaching children how to remain safer in and around the water, using tried and true curriculum, 30 years in the making and trusted worldwide to teach four million swim lessons annually.",3,0,,,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C4E0BAQGsalSsoF_YtQ/company-logo_100_100/0/1519896238229?e=1675296000&v=beta&t=cO-DhZdLgFvwPWTLkZXVqB7pWhxca2jcoeWOG_Vmapo,740,1649173573,0,9999,"2022-10-31 00:00:00",1679577794,1070,"Wellness and Fitness Services",0,[],[],
48932,"United States","Apogee Physicians",322133,"Hospital & Health Care",636,573,http://www.apogeephysicians.com/,apogeephysicians.com,,"Apogee Physicians is the largest entirely physician-owned and operated hospitalist group with more than 100 programs in 33 states spanning the nation. Guided by our vision, ""What's best for the patient is best for the practice,""​ Apogee Physicians represents an evolutionary leap for inpatient clinical practice, providing continuity of care with the highest standards. Our values are based on philosophies, trust and loyalty. It is by virtue of our values and commitment to excellence that we have continued to grow and provide opportunities for those who call Apogee home.",4,0,"form to apply

https://www.apogeephysicians.com/careers

[01/07/2022] The page contains jobsite but redirects to form https://prnt.sc/26b7llf",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQHvNY1ZwfRtLw/company-logo_100_100/0/1544550534743?e=1675296000&v=beta&t=c-9fAkiZYQQvdXHUc1EDeeTjYXM1wnoUPcrf8mRcDqw,740,1649173484,0,9999,"2022-10-28 00:00:00",1679585636,1070,"Hospitals and Health Care",0,[],[],
48955,"United States","AmeriFirst Financial, Inc.",139867,Banking,632,577,http://www.amerifirst.us/,amerifirst.us,,"Our goal is to be the lender of choice for the professional real estate agent and their clients in each market we enter, as measured by all industry service level surveys reported.

We will succeed by meeting the needs of our borrowers through exceptional communication and transparency throughout the loan process and conducting our business with absolute integrity.

AmeriFirst Financial's people will be the source of our competitive advantage. We will distinguish ourselves by creating an environment that fosters teamwork and innovation. We will utilize our team’s abilities to the fullest while at the same time treating each other with dignity and respect.

AmeriFirst Financial, Inc., 1550 E. McKellips Road, Suite 117, Mesa, AZ  85203 (NMLS # 145368). 1-877-276-1974. Copyright 2017. All Rights Reserved. This is not an offer to enter into an agreement.  Not all customers will qualify.  Information, rates, and programs are subject to change without prior notice. All products are subject to credit and property approval. Not all products are available in all states or for all loan amounts. Other restrictions and limitations apply. AZ: Arizona Mortgage Banker License No. BK0013635; CA: Licensed by The Department of Business Oversight under the California Residential Mortgage Lending Act; CO: Regulated by the Division of Real Estate; WA: Washington Consumer Loan Company License No. CL-145368. AmeriFirst Financial, Inc. is an independent mortgage lender and is not affiliated with the Department of Housing and Urban Development (HUD) or the Federal Housing Administration (FHA).",4,0,"It has been fixed.
Date: 25/02/2022
*scanid: 193022

[2022/09/16] 
 
Maintenance CL
* It updates expected jobs since the jobside changed the number of jobs available
[02/20/2023] jobsite have a cerrer section but the jobsite is down",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEWc2BKyI3i8Q/company-logo_100_100/0/1525302860450?e=1675296000&v=beta&t=XWWnVHWfgnkn1KKH9yRPsFPYi_XqIyk8IAV1FsWSOqU,1248,1676921910,0,9999,"2022-10-28 00:00:00",1679585636,1070,Banking,0,[],[],
49003,"United States","Lincoln Heritage Life Insurance Company®",478349,Insurance,1,1263,https://www.lhlic.com/,lhlic.com,"4343 E Camelback Rd Ste 400, Phoenix, AZ 85018, United States","Lincoln Heritage Life Insurance Company has been the national leader of agent produced final expense life insurance for most of our 50+ years in business. This is only possible because of the incredible agents we work with every day who provide our Funeral Advantage products to our valued senior customers. Our agents come from all walks of life – some have decades of experience and some have none! Whatever your background, Lincoln Heritage is excited you’re here. We want to partner with you to represent and distribute our revolutionary final expense insurance product, the Funeral Advantage Program, to the expanding senior market. The time has never been better to start selling final expense insurance. The market has seen unprecedented growth and doesn’t show any signs of stopping.

Lincoln Heritage Life Insurance Company was founded in 1963 — a time when final expense insurance claims could take several months to be paid to policyholders. Meanwhile, the concept of fast overnight claims payment and 24-hour service for both agents and customers was more fiction than fact. As such, our founding mission for our company and our Funeral Advantage Program for seniors was to set a new bar for prompt, friendly, and accurate service in the life insurance industry.

Lincoln Heritage Life Insurance Company has an A+ rating with the Better Business Bureau and an A- (Excellent) rating with A.M. Best, an organization that evaluates the financial strength of insurance companies. We’ve also received hundreds of positive reviews over the years from Funeral Advantage policyholder families who have experienced our fast claims service.

Commonly referred to as burial insurance or funeral insurance, Lincoln Heritage Life Insurance Company provides final expense life insurance quotes for people looking to protect their families from rising funeral costs. As a family-owned company, we provide the old-fashioned, personalized service you deserve. When you call us, we answer with compassion",3,0,"no jobs 14/07/2021

[2022/01/08] No jobs US
* the jobside of the company's website is not valid, it does not show jobs, only a form to send data
 https://i.imgur.com/6SeHbDO.png",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQEtv7qVKpWp3w/company-logo_400_400/0/1585685751320?e=1678320000&v=beta&t=RE9ia-D3dKpKzlPwdmwzPugTxuaHz7v9kvOm0utbwzg,740,1649173573,0,9999,"2022-12-05 00:00:00",1679577794,1070,Insurance,0,[],[],
